Time	CID	Xcord	Ycord	BotID	Energy
5856.81	3	250.00	0.00	4	9061.25000
5856.88	3	250.00	0.00	4	9089.37500
5856.94	3	250.00	0.00	4	9117.50000
5857.00	3	250.00	0.00	4	9145.62500
5857.06	3	250.00	0.00	4	9173.75000
5857.13	3	250.00	0.00	4	9201.87500
5857.19	3	250.00	0.00	4	9230.00000
5857.25	3	250.00	0.00	4	9258.12500
5857.31	3	250.00	0.00	4	9286.25000
5857.38	3	250.00	0.00	4	9314.37500
5857.44	3	250.00	0.00	4	9342.50000
5857.50	3	250.00	0.00	4	9370.62500
5857.56	3	250.00	0.00	4	9398.75000
5857.63	3	250.00	0.00	4	9426.87500
5857.69	3	250.00	0.00	4	9455.00000
5857.75	3	250.00	0.00	4	9483.12500
5857.81	3	250.00	0.00	4	9511.25000
5857.88	3	250.00	0.00	4	9539.37500
5857.94	3	250.00	0.00	4	9567.50000
5858.00	3	250.00	0.00	4	9595.62500
5858.06	3	250.00	0.00	4	9623.75000
5858.13	3	250.00	0.00	4	9651.87500
5858.19	3	250.00	0.00	4	9680.00000
5858.25	3	250.00	0.00	4	9708.12500
5858.31	3	250.00	0.00	4	9736.25000
5858.38	3	250.00	0.00	4	9764.37500
5858.44	3	250.00	0.00	4	9792.50000
5858.50	3	250.00	0.00	4	9820.62500
5858.56	3	250.00	0.00	4	9848.75000
5858.63	3	250.00	0.00	4	9876.87500
5858.69	3	250.00	0.00	4	9905.00000
5858.75	3	250.00	0.00	4	9933.12500
5858.81	3	250.00	0.00	4	9961.25000
5858.88	3	250.00	0.00	4	9989.37500
5858.94	3	250.00	0.00	4	10017.50000
5859.00	3	250.00	0.00	4	10045.62500
5859.06	3	250.00	0.00	4	10073.75000
5859.13	3	250.00	0.00	4	10101.87500
5859.19	3	250.00	0.00	4	10130.00000
5859.25	3	250.00	0.00	4	10158.12500
5859.31	3	250.00	0.00	4	10186.25000
5859.38	3	250.00	0.00	4	10214.37500
5859.44	3	250.00	0.00	4	10242.50000
5859.50	3	250.00	0.00	4	10270.62500
5859.56	3	250.00	0.00	4	10298.75000
5859.63	3	250.00	0.00	4	10326.87500
5859.69	3	250.00	0.00	4	10355.00000
5859.75	3	250.00	0.00	4	10383.12500
5859.81	3	250.00	0.00	4	10411.25000
5859.88	3	250.00	0.00	4	10439.37500
5859.94	3	250.00	0.00	4	10467.50000
5860.00	3	250.00	0.00	4	10495.62500
5860.06	3	250.00	0.00	4	10523.75000
5860.13	3	250.00	0.00	4	10551.87500
5860.19	3	250.00	0.00	4	10580.00000
5860.25	3	250.00	0.00	4	10608.12500
5860.31	3	250.00	0.00	4	10636.25000
5860.38	3	250.00	0.00	4	10664.37500
5860.44	3	250.00	0.00	4	10692.50000
5860.50	3	250.00	0.00	4	10720.62500
5860.56	3	250.00	0.00	4	10748.75000
5860.63	3	250.00	0.00	4	10776.87500
5860.69	3	250.00	0.00	4	10805.00000
5860.75	3	250.00	0.00	4	10833.12500
5860.81	3	250.00	0.00	4	10861.25000
5860.88	3	250.00	0.00	4	10889.37500
5860.94	3	250.00	0.00	4	10917.50000
5861.00	3	250.00	0.00	4	10945.62500
5861.06	3	250.00	0.00	4	10973.75000
5861.13	3	250.00	0.00	4	11001.87500
5861.19	3	250.00	0.00	4	11030.00000
5861.25	3	250.00	0.00	4	11058.12500
5861.31	3	250.00	0.00	4	11086.25000
5861.38	3	250.00	0.00	4	11114.37500
5861.44	3	250.00	0.00	4	11142.50000
5861.50	3	250.00	0.00	4	11170.62500
5861.56	3	250.00	0.00	4	11198.75000
5861.63	3	250.00	0.00	4	11226.87500
5861.69	3	250.00	0.00	4	11255.00000
5861.75	3	250.00	0.00	4	11283.12500
5861.81	3	250.00	0.00	4	11311.25000
5861.88	3	250.00	0.00	4	11339.37500
5861.94	3	250.00	0.00	4	11367.50000
5862.00	3	250.00	0.00	4	11395.62500
5862.06	3	250.00	0.00	4	11423.75000
5862.13	3	250.00	0.00	4	11451.87500
5862.19	3	250.00	0.00	4	11480.00000
5862.25	3	250.00	0.00	4	11508.12500
5862.31	3	250.00	0.00	4	11536.25000
5862.38	3	250.00	0.00	4	11564.37500
5862.44	3	250.00	0.00	4	11592.50000
5862.50	3	250.00	0.00	4	11620.62500
5862.56	3	250.00	0.00	4	11648.75000
5862.63	3	250.00	0.00	4	11676.87500
5862.69	3	250.00	0.00	4	11705.00000
5862.75	3	250.00	0.00	4	11733.12500
5862.81	3	250.00	0.00	4	11761.25000
5862.88	3	250.00	0.00	4	11789.37500
5862.94	3	250.00	0.00	4	11817.50000
5863.00	3	250.00	0.00	4	11845.62500
5863.06	3	250.00	0.00	4	11873.75000
5863.13	3	250.00	0.00	4	11901.87500
5863.19	3	250.00	0.00	4	11930.00000
5863.25	3	250.00	0.00	4	11958.12500
5863.31	3	250.00	0.00	4	11986.25000
5863.38	3	250.00	0.00	4	12014.37500
5863.44	3	250.00	0.00	4	12042.50000
5863.50	3	250.00	0.00	4	12070.62500
5863.56	3	250.00	0.00	4	12098.75000
5863.63	3	250.00	0.00	4	12126.87500
5863.69	3	250.00	0.00	4	12155.00000
5863.75	3	250.00	0.00	4	12183.12500
5863.81	3	250.00	0.00	4	12211.25000
5863.88	3	250.00	0.00	4	12239.37500
5863.94	3	250.00	0.00	4	12267.50000
5864.00	3	250.00	0.00	4	12295.62500
5864.06	3	250.00	0.00	4	12323.75000
5864.13	3	250.00	0.00	4	12351.87500
5864.19	3	250.00	0.00	4	12380.00000
5864.25	3	250.00	0.00	4	12408.12500
5864.31	3	250.00	0.00	4	12436.25000
5864.38	3	250.00	0.00	4	12464.37500
5864.44	3	250.00	0.00	4	12492.50000
5864.50	3	250.00	0.00	4	12520.62500
5864.56	3	250.00	0.00	4	12548.75000
5864.63	3	250.00	0.00	4	12576.87500
5864.69	3	250.00	0.00	4	12605.00000
5864.75	3	250.00	0.00	4	12633.12500
5864.81	3	250.00	0.00	4	12661.25000
5864.88	3	250.00	0.00	4	12689.37500
5864.94	3	250.00	0.00	4	12717.50000
5865.00	3	250.00	0.00	4	12745.62500
5865.06	3	250.00	0.00	4	12773.75000
5865.13	3	250.00	0.00	4	12801.87500
5865.19	3	250.00	0.00	4	12830.00000
5865.25	3	250.00	0.00	4	12858.12500
5865.31	3	250.00	0.00	4	12886.25000
5865.38	3	250.00	0.00	4	12914.37500
5865.44	3	250.00	0.00	4	12942.50000
5865.50	3	250.00	0.00	4	12970.62500
5865.56	3	250.00	0.00	4	12998.75000
5865.63	3	250.00	0.00	4	13026.87500
5865.69	3	250.00	0.00	4	13055.00000
5865.75	3	250.00	0.00	4	13083.12500
5865.81	3	250.00	0.00	4	13111.25000
5865.88	3	250.00	0.00	4	13139.37500
5865.94	3	250.00	0.00	4	13167.50000
5866.00	3	250.00	0.00	4	13195.62500
5960.75	6	500.00	250.00	3	3718.43750
5960.81	6	500.00	250.00	3	3749.37500
5960.88	6	500.00	250.00	3	3780.31250
5960.94	6	500.00	250.00	3	3811.25000
5961.00	6	500.00	250.00	3	3842.18750
5961.06	6	500.00	250.00	3	3873.12500
5961.13	6	500.00	250.00	3	3904.06250
5961.19	6	500.00	250.00	3	3935.00000
5961.25	6	500.00	250.00	3	3965.93750
5961.31	6	500.00	250.00	3	3996.87500
5961.38	6	500.00	250.00	3	4027.81250
5961.44	6	500.00	250.00	3	4058.75000
5961.50	6	500.00	250.00	3	4089.68750
5961.56	6	500.00	250.00	3	4120.62500
5961.63	6	500.00	250.00	3	4151.56250
5961.69	6	500.00	250.00	3	4182.50000
5961.75	6	500.00	250.00	3	4213.43750
5961.81	6	500.00	250.00	3	4244.37500
5961.88	6	500.00	250.00	3	4275.31250
5961.94	6	500.00	250.00	3	4306.25000
5962.00	6	500.00	250.00	3	4337.18750
5962.06	6	500.00	250.00	3	4368.12500
5962.13	6	500.00	250.00	3	4399.06250
5962.19	6	500.00	250.00	3	4430.00000
5962.25	6	500.00	250.00	3	4460.93750
5962.31	6	500.00	250.00	3	4491.87500
5962.38	6	500.00	250.00	3	4522.81250
5962.44	6	500.00	250.00	3	4553.75000
5962.50	6	500.00	250.00	3	4584.68750
5962.56	6	500.00	250.00	3	4615.62500
5962.63	6	500.00	250.00	3	4646.56250
5962.69	6	500.00	250.00	3	4677.50000
5962.75	6	500.00	250.00	3	4708.43750
5962.81	6	500.00	250.00	3	4739.37500
5962.88	6	500.00	250.00	3	4770.31250
5962.94	6	500.00	250.00	3	4801.25000
5963.00	6	500.00	250.00	3	4832.18750
5963.06	3	250.00	0.00	1	3874.68750
5963.06	6	500.00	250.00	3	4863.12500
5963.13	3	250.00	0.00	1	3905.62500
5963.13	6	500.00	250.00	3	4894.06250
5963.19	3	250.00	0.00	1	3936.56250
5963.19	6	500.00	250.00	3	4925.00000
5963.25	3	250.00	0.00	1	3967.50000
5963.25	6	500.00	250.00	3	4955.93750
5963.31	3	250.00	0.00	1	3998.43750
5963.31	6	500.00	250.00	3	4986.87500
5963.38	3	250.00	0.00	1	4029.37500
5963.38	6	500.00	250.00	3	5017.81250
5963.44	3	250.00	0.00	1	4060.31250
5963.44	6	500.00	250.00	3	5048.75000
5963.50	3	250.00	0.00	1	4091.25000
5963.50	6	500.00	250.00	3	5079.68750
5963.56	3	250.00	0.00	1	4122.18750
5963.56	6	500.00	250.00	3	5110.62500
5963.63	3	250.00	0.00	1	4153.12500
5963.63	6	500.00	250.00	3	5141.56250
5963.69	3	250.00	0.00	1	4184.06250
5963.69	6	500.00	250.00	3	5172.50000
5963.75	3	250.00	0.00	1	4215.00000
5963.75	6	500.00	250.00	3	5203.43750
5963.81	3	250.00	0.00	1	4245.93750
5963.81	6	500.00	250.00	3	5234.37500
5963.88	3	250.00	0.00	1	4276.87500
5963.88	6	500.00	250.00	3	5265.31250
5963.94	3	250.00	0.00	1	4307.81250
5963.94	6	500.00	250.00	3	5296.25000
5964.00	3	250.00	0.00	1	4338.75000
5964.00	6	500.00	250.00	3	5327.18750
5964.06	3	250.00	0.00	1	4369.68750
5964.06	6	500.00	250.00	3	5358.12500
5964.13	3	250.00	0.00	1	4400.62500
5964.13	6	500.00	250.00	3	5389.06250
5964.19	3	250.00	0.00	1	4431.56250
5964.19	6	500.00	250.00	3	5420.00000
5964.25	3	250.00	0.00	1	4462.50000
5964.25	6	500.00	250.00	3	5450.93750
5964.31	3	250.00	0.00	1	4493.43750
5964.31	6	500.00	250.00	3	5481.87500
5964.38	3	250.00	0.00	1	4524.37500
5964.38	6	500.00	250.00	3	5512.81250
5964.44	3	250.00	0.00	1	4555.31250
5964.44	6	500.00	250.00	3	5543.75000
5964.50	3	250.00	0.00	1	4586.25000
5964.50	6	500.00	250.00	3	5574.68750
5964.56	3	250.00	0.00	1	4617.18750
5964.56	6	500.00	250.00	3	5605.62500
5964.63	3	250.00	0.00	1	4648.12500
5964.63	6	500.00	250.00	3	5636.56250
5964.69	3	250.00	0.00	1	4679.06250
5964.69	6	500.00	250.00	3	5667.50000
5964.75	3	250.00	0.00	1	4710.00000
5964.75	6	500.00	250.00	3	5698.43750
5964.81	3	250.00	0.00	1	4740.93750
5964.81	6	500.00	250.00	3	5729.37500
5964.88	3	250.00	0.00	1	4771.87500
5964.88	6	500.00	250.00	3	5760.31250
5964.94	3	250.00	0.00	1	4802.81250
5964.94	6	500.00	250.00	3	5791.25000
5965.00	3	250.00	0.00	1	4833.75000
5965.00	6	500.00	250.00	3	5822.18750
5965.06	3	250.00	0.00	1	4864.68750
5965.06	6	500.00	250.00	3	5853.12500
5965.13	3	250.00	0.00	1	4895.62500
5965.13	6	500.00	250.00	3	5884.06250
5965.19	3	250.00	0.00	1	4926.56250
5965.19	6	500.00	250.00	3	5915.00000
5965.25	3	250.00	0.00	1	4957.50000
5965.25	6	500.00	250.00	3	5945.93750
5965.31	3	250.00	0.00	1	4988.43750
5965.31	6	500.00	250.00	3	5976.87500
5965.38	3	250.00	0.00	1	5019.37500
5965.38	6	500.00	250.00	3	6007.81250
5965.44	3	250.00	0.00	1	5050.31250
5965.44	6	500.00	250.00	3	6038.75000
5965.50	3	250.00	0.00	1	5081.25000
5965.50	6	500.00	250.00	3	6069.68750
5965.56	3	250.00	0.00	1	5112.18750
5965.56	6	500.00	250.00	3	6100.62500
5965.63	3	250.00	0.00	1	5143.12500
5965.63	6	500.00	250.00	3	6131.56250
5965.69	3	250.00	0.00	1	5174.06250
5965.69	6	500.00	250.00	3	6162.50000
5965.75	3	250.00	0.00	1	5205.00000
5965.75	6	500.00	250.00	3	6193.43750
5965.81	3	250.00	0.00	1	5235.93750
5965.81	6	500.00	250.00	3	6224.37500
5965.88	3	250.00	0.00	1	5266.87500
5965.88	6	500.00	250.00	3	6255.31250
5965.94	3	250.00	0.00	1	5297.81250
5965.94	6	500.00	250.00	3	6286.25000
5966.00	3	250.00	0.00	1	5328.75000
5966.00	6	500.00	250.00	3	6317.18750
5966.06	3	250.00	0.00	1	5359.68750
5966.06	6	500.00	250.00	3	6348.12500
5966.13	3	250.00	0.00	1	5390.62500
5966.13	6	500.00	250.00	3	6379.06250
5966.19	3	250.00	0.00	1	5421.56250
5966.19	6	500.00	250.00	3	6410.00000
5966.25	3	250.00	0.00	1	5452.50000
5966.25	6	500.00	250.00	3	6440.93750
5966.31	3	250.00	0.00	1	5483.43750
5966.31	6	500.00	250.00	3	6471.87500
5966.38	3	250.00	0.00	1	5514.37500
5966.38	6	500.00	250.00	3	6502.81250
5966.44	3	250.00	0.00	1	5545.31250
5966.44	6	500.00	250.00	3	6533.75000
5966.50	3	250.00	0.00	1	5576.25000
5966.50	6	500.00	250.00	3	6564.68750
5966.56	3	250.00	0.00	1	5607.18750
5966.56	6	500.00	250.00	3	6595.62500
5966.63	3	250.00	0.00	1	5638.12500
5966.63	6	500.00	250.00	3	6626.56250
5966.69	3	250.00	0.00	1	5669.06250
5966.69	6	500.00	250.00	3	6657.50000
5966.75	3	250.00	0.00	1	5700.00000
5966.75	6	500.00	250.00	3	6688.43750
5966.81	3	250.00	0.00	1	5730.93750
5966.81	6	500.00	250.00	3	6719.37500
5966.88	3	250.00	0.00	1	5761.87500
5966.88	6	500.00	250.00	3	6750.31250
5966.94	3	250.00	0.00	1	5792.81250
5966.94	6	500.00	250.00	3	6781.25000
5967.00	3	250.00	0.00	1	5823.75000
5967.00	6	500.00	250.00	3	6812.18750
5967.06	3	250.00	0.00	1	5854.68750
5967.06	6	500.00	250.00	3	6843.12500
5967.13	3	250.00	0.00	1	5885.62500
5967.13	6	500.00	250.00	3	6874.06250
5967.19	3	250.00	0.00	1	5916.56250
5967.19	6	500.00	250.00	3	6905.00000
5967.25	3	250.00	0.00	1	5947.50000
5967.25	6	500.00	250.00	3	6935.93750
5967.31	3	250.00	0.00	1	5978.43750
5967.31	6	500.00	250.00	3	6966.87500
5967.38	3	250.00	0.00	1	6009.37500
5967.38	6	500.00	250.00	3	6997.81250
5967.44	3	250.00	0.00	1	6040.31250
5967.44	6	500.00	250.00	3	7028.75000
5967.50	3	250.00	0.00	1	6071.25000
5967.50	6	500.00	250.00	3	7059.68750
5967.56	3	250.00	0.00	1	6102.18750
5967.56	6	500.00	250.00	3	7090.62500
5967.63	3	250.00	0.00	1	6133.12500
5967.63	6	500.00	250.00	3	7121.56250
5967.69	3	250.00	0.00	1	6164.06250
5967.69	6	500.00	250.00	3	7152.50000
5967.75	3	250.00	0.00	1	6195.00000
5967.75	6	500.00	250.00	3	7183.43750
5967.81	3	250.00	0.00	1	6225.93750
5967.81	6	500.00	250.00	3	7214.37500
5967.88	3	250.00	0.00	1	6256.87500
5967.88	6	500.00	250.00	3	7245.31250
5967.94	3	250.00	0.00	1	6287.81250
5967.94	6	500.00	250.00	3	7276.25000
5968.00	3	250.00	0.00	1	6318.75000
5968.00	6	500.00	250.00	3	7307.18750
5968.06	3	250.00	0.00	1	6349.68750
5968.06	6	500.00	250.00	3	7338.12500
5968.13	3	250.00	0.00	1	6380.62500
5968.13	6	500.00	250.00	3	7369.06250
5968.19	3	250.00	0.00	1	6411.56250
5968.19	6	500.00	250.00	3	7400.00000
5968.25	3	250.00	0.00	1	6442.50000
5968.25	6	500.00	250.00	3	7430.93750
5968.31	3	250.00	0.00	1	6473.43750
5968.31	6	500.00	250.00	3	7461.87500
5968.38	3	250.00	0.00	1	6504.37500
5968.38	6	500.00	250.00	3	7492.81250
5968.44	3	250.00	0.00	1	6535.31250
5968.44	6	500.00	250.00	3	7523.75000
5968.50	3	250.00	0.00	1	6566.25000
5968.50	6	500.00	250.00	3	7554.68750
5968.56	3	250.00	0.00	1	6597.18750
5968.56	6	500.00	250.00	3	7585.62500
5968.63	3	250.00	0.00	1	6628.12500
5968.63	6	500.00	250.00	3	7616.56250
5968.69	3	250.00	0.00	1	6659.06250
5968.69	6	500.00	250.00	3	7647.50000
5968.75	3	250.00	0.00	1	6690.00000
5968.75	6	500.00	250.00	3	7678.43750
5968.81	3	250.00	0.00	1	6720.93750
5968.81	6	500.00	250.00	3	7709.37500
5968.88	3	250.00	0.00	1	6751.87500
5968.88	6	500.00	250.00	3	7740.31250
5968.94	3	250.00	0.00	1	6782.81250
5968.94	6	500.00	250.00	3	7771.25000
5969.00	3	250.00	0.00	1	6813.75000
5969.00	6	500.00	250.00	3	7802.18750
5969.06	3	250.00	0.00	1	6844.68750
5969.06	6	500.00	250.00	3	7833.12500
5969.13	3	250.00	0.00	1	6875.62500
5969.13	6	500.00	250.00	3	7864.06250
5969.19	3	250.00	0.00	1	6906.56250
5969.19	6	500.00	250.00	3	7895.00000
5969.25	3	250.00	0.00	1	6937.50000
5969.25	6	500.00	250.00	3	7925.93750
5969.31	3	250.00	0.00	1	6968.43750
5969.31	6	500.00	250.00	3	7956.87500
5969.38	3	250.00	0.00	1	6999.37500
5969.38	6	500.00	250.00	3	7987.81250
5969.44	3	250.00	0.00	1	7030.31250
5969.44	6	500.00	250.00	3	8018.75000
5969.50	3	250.00	0.00	1	7061.25000
5969.50	6	500.00	250.00	3	8049.68750
5969.56	3	250.00	0.00	1	7092.18750
5969.56	6	500.00	250.00	3	8080.62500
5969.63	3	250.00	0.00	1	7123.12500
5969.63	6	500.00	250.00	3	8111.56250
5969.69	3	250.00	0.00	1	7154.06250
5969.69	6	500.00	250.00	3	8142.50000
5969.75	3	250.00	0.00	1	7185.00000
5969.75	6	500.00	250.00	3	8173.43750
5969.81	3	250.00	0.00	1	7215.93750
5969.81	6	500.00	250.00	3	8204.37500
5969.88	3	250.00	0.00	1	7246.87500
5969.88	6	500.00	250.00	3	8235.31250
5969.94	3	250.00	0.00	1	7277.81250
5969.94	6	500.00	250.00	3	8266.25000
5970.00	3	250.00	0.00	1	7308.75000
5970.00	6	500.00	250.00	3	8297.18750
5970.06	3	250.00	0.00	1	7339.68750
5970.06	6	500.00	250.00	3	8328.12500
5970.13	3	250.00	0.00	1	7370.62500
5970.13	6	500.00	250.00	3	8359.06250
5970.19	3	250.00	0.00	1	7401.56250
5970.19	6	500.00	250.00	3	8390.00000
5970.25	3	250.00	0.00	1	7432.50000
5970.25	6	500.00	250.00	3	8420.93750
5970.31	3	250.00	0.00	1	7463.43750
5970.31	6	500.00	250.00	3	8451.87500
5970.38	3	250.00	0.00	1	7494.37500
5970.38	6	500.00	250.00	3	8482.81250
5970.44	3	250.00	0.00	1	7525.31250
5970.44	6	500.00	250.00	3	8513.75000
5970.50	3	250.00	0.00	1	7556.25000
5970.50	6	500.00	250.00	3	8544.68750
5970.56	3	250.00	0.00	1	7587.18750
5970.56	6	500.00	250.00	3	8575.62500
5970.63	3	250.00	0.00	1	7618.12500
5970.63	6	500.00	250.00	3	8606.56250
5970.69	3	250.00	0.00	1	7649.06250
5970.69	6	500.00	250.00	3	8637.50000
5970.75	3	250.00	0.00	1	7680.00000
5970.75	6	500.00	250.00	3	8668.43750
5970.81	3	250.00	0.00	1	7710.93750
5970.81	6	500.00	250.00	3	8699.37500
5970.88	3	250.00	0.00	1	7741.87500
5970.88	6	500.00	250.00	3	8730.31250
5970.94	3	250.00	0.00	1	7772.81250
5970.94	6	500.00	250.00	3	8761.25000
5971.00	3	250.00	0.00	1	7803.75000
5971.00	6	500.00	250.00	3	8792.18750
5971.06	3	250.00	0.00	1	7834.68750
5971.06	6	500.00	250.00	3	8823.12500
5971.13	3	250.00	0.00	1	7865.62500
5971.13	6	500.00	250.00	3	8854.06250
5971.19	3	250.00	0.00	1	7896.56250
5971.19	6	500.00	250.00	3	8885.00000
5971.25	3	250.00	0.00	1	7927.50000
5971.25	6	500.00	250.00	3	8915.93750
5971.31	3	250.00	0.00	1	7958.43750
5971.31	6	500.00	250.00	3	8946.87500
5971.38	3	250.00	0.00	1	7989.37500
5971.38	6	500.00	250.00	3	8977.81250
5971.44	3	250.00	0.00	1	8020.31250
5971.44	6	500.00	250.00	3	9008.75000
5971.50	3	250.00	0.00	1	8051.25000
5971.50	6	500.00	250.00	3	9039.68750
5971.56	3	250.00	0.00	1	8082.18750
5971.56	6	500.00	250.00	3	9070.62500
5971.63	3	250.00	0.00	1	8113.12500
5971.63	6	500.00	250.00	3	9101.56250
5971.69	3	250.00	0.00	1	8144.06250
5971.69	6	500.00	250.00	3	9132.50000
5971.75	3	250.00	0.00	1	8175.00000
5971.75	6	500.00	250.00	3	9163.43750
5971.81	3	250.00	0.00	1	8205.93750
5971.81	6	500.00	250.00	3	9194.37500
5971.88	3	250.00	0.00	1	8236.87500
5971.88	6	500.00	250.00	3	9225.31250
5971.94	3	250.00	0.00	1	8267.81250
5971.94	6	500.00	250.00	3	9256.25000
5972.00	3	250.00	0.00	1	8298.75000
5972.00	6	500.00	250.00	3	9287.18750
5972.06	3	250.00	0.00	1	8329.68750
5972.06	6	500.00	250.00	3	9318.12500
5972.13	3	250.00	0.00	1	8360.62500
5972.13	6	500.00	250.00	3	9349.06250
5972.19	3	250.00	0.00	1	8391.56250
5972.19	6	500.00	250.00	3	9380.00000
5972.25	3	250.00	0.00	1	8422.50000
5972.25	6	500.00	250.00	3	9410.93750
5972.31	3	250.00	0.00	1	8453.43750
5972.31	6	500.00	250.00	3	9441.87500
5972.38	3	250.00	0.00	1	8484.37500
5972.38	6	500.00	250.00	3	9472.81250
5972.44	3	250.00	0.00	1	8515.31250
5972.44	6	500.00	250.00	3	9503.75000
5972.50	3	250.00	0.00	1	8546.25000
5972.50	6	500.00	250.00	3	9534.68750
5972.56	3	250.00	0.00	1	8577.18750
5972.56	6	500.00	250.00	3	9565.62500
5972.63	3	250.00	0.00	1	8608.12500
5972.63	6	500.00	250.00	3	9596.56250
5972.69	3	250.00	0.00	1	8639.06250
5972.69	6	500.00	250.00	3	9627.50000
5972.75	3	250.00	0.00	1	8670.00000
5972.75	6	500.00	250.00	3	9658.43750
5972.81	3	250.00	0.00	1	8700.93750
5972.81	6	500.00	250.00	3	9689.37500
5972.88	3	250.00	0.00	1	8731.87500
5972.88	6	500.00	250.00	3	9720.31250
5972.94	3	250.00	0.00	1	8762.81250
5972.94	6	500.00	250.00	3	9751.25000
5973.00	3	250.00	0.00	1	8793.75000
5973.00	6	500.00	250.00	3	9782.18750
5973.06	3	250.00	0.00	1	8824.68750
5973.06	6	500.00	250.00	3	9813.12500
5973.13	3	250.00	0.00	1	8855.62500
5973.13	6	500.00	250.00	3	9844.06250
5973.19	3	250.00	0.00	1	8886.56250
5973.19	6	500.00	250.00	3	9875.00000
5973.25	3	250.00	0.00	1	8917.50000
5973.25	6	500.00	250.00	3	9905.93750
5973.31	3	250.00	0.00	1	8948.43750
5973.31	6	500.00	250.00	3	9936.87500
5973.38	3	250.00	0.00	1	8979.37500
5973.38	6	500.00	250.00	3	9967.81250
5973.44	3	250.00	0.00	1	9010.31250
5973.44	6	500.00	250.00	3	9998.75000
5973.50	3	250.00	0.00	1	9041.25000
5973.50	6	500.00	250.00	3	10029.68750
5973.56	3	250.00	0.00	1	9072.18750
5973.56	6	500.00	250.00	3	10060.62500
5973.63	3	250.00	0.00	1	9103.12500
5973.63	6	500.00	250.00	3	10091.56250
5973.69	3	250.00	0.00	1	9134.06250
5973.69	6	500.00	250.00	3	10122.50000
5973.75	3	250.00	0.00	1	9165.00000
5973.75	6	500.00	250.00	3	10153.43750
5973.81	3	250.00	0.00	1	9195.93750
5973.81	6	500.00	250.00	3	10184.37500
5973.88	3	250.00	0.00	1	9226.87500
5973.88	6	500.00	250.00	3	10215.31250
5973.94	3	250.00	0.00	1	9257.81250
5973.94	6	500.00	250.00	3	10246.25000
5974.00	3	250.00	0.00	1	9288.75000
5974.00	6	500.00	250.00	3	10277.18750
5974.06	3	250.00	0.00	1	9319.68750
5974.06	6	500.00	250.00	3	10308.12500
5974.13	3	250.00	0.00	1	9350.62500
5974.13	6	500.00	250.00	3	10339.06250
5974.19	3	250.00	0.00	1	9381.56250
5974.19	6	500.00	250.00	3	10370.00000
5974.25	3	250.00	0.00	1	9412.50000
5974.25	6	500.00	250.00	3	10400.93750
5974.31	3	250.00	0.00	1	9443.43750
5974.31	6	500.00	250.00	3	10431.87500
5974.38	3	250.00	0.00	1	9474.37500
5974.38	6	500.00	250.00	3	10462.81250
5974.44	3	250.00	0.00	1	9505.31250
5974.44	6	500.00	250.00	3	10493.75000
5974.50	3	250.00	0.00	1	9536.25000
5974.50	6	500.00	250.00	3	10524.68750
5974.56	3	250.00	0.00	1	9567.18750
5974.56	6	500.00	250.00	3	10555.62500
5974.63	3	250.00	0.00	1	9598.12500
5974.63	6	500.00	250.00	3	10586.56250
5974.69	3	250.00	0.00	1	9629.06250
5974.69	6	500.00	250.00	3	10617.50000
5974.75	3	250.00	0.00	1	9660.00000
5974.75	6	500.00	250.00	3	10648.43750
5974.81	3	250.00	0.00	1	9690.93750
5974.81	6	500.00	250.00	3	10679.37500
5974.88	3	250.00	0.00	1	9721.87500
5974.88	6	500.00	250.00	3	10710.31250
5974.94	3	250.00	0.00	1	9752.81250
5974.94	6	500.00	250.00	3	10741.25000
5975.00	3	250.00	0.00	1	9783.75000
5975.00	6	500.00	250.00	3	10772.18750
5975.06	3	250.00	0.00	1	9814.68750
5975.06	6	500.00	250.00	3	10803.12500
5975.13	3	250.00	0.00	1	9845.62500
5975.13	6	500.00	250.00	3	10834.06250
5975.19	3	250.00	0.00	1	9876.56250
5975.19	6	500.00	250.00	3	10865.00000
5975.25	3	250.00	0.00	1	9907.50000
5975.25	6	500.00	250.00	3	10895.93750
5975.31	3	250.00	0.00	1	9938.43750
5975.31	6	500.00	250.00	3	10926.87500
5975.38	3	250.00	0.00	1	9969.37500
5975.38	6	500.00	250.00	3	10957.81250
5975.44	3	250.00	0.00	1	10000.31250
5975.44	6	500.00	250.00	3	10988.75000
5975.50	3	250.00	0.00	1	10031.25000
5975.50	6	500.00	250.00	3	11019.68750
5975.56	3	250.00	0.00	1	10062.18750
5975.56	6	500.00	250.00	3	11050.62500
5975.63	3	250.00	0.00	1	10093.12500
5975.63	6	500.00	250.00	3	11081.56250
5975.69	3	250.00	0.00	1	10124.06250
5975.69	6	500.00	250.00	3	11112.50000
5975.75	3	250.00	0.00	1	10155.00000
5975.75	6	500.00	250.00	3	11143.43750
5975.81	3	250.00	0.00	1	10185.93750
5975.81	6	500.00	250.00	3	11174.37500
5975.88	3	250.00	0.00	1	10216.87500
5975.88	6	500.00	250.00	3	11205.31250
5975.94	3	250.00	0.00	1	10247.81250
5975.94	6	500.00	250.00	3	11236.25000
5976.00	3	250.00	0.00	1	10278.75000
5976.00	6	500.00	250.00	3	11267.18750
5976.06	3	250.00	0.00	1	10309.68750
5976.06	6	500.00	250.00	3	11298.12500
5976.13	3	250.00	0.00	1	10340.62500
5976.13	6	500.00	250.00	3	11329.06250
5976.19	3	250.00	0.00	1	10371.56250
5976.19	6	500.00	250.00	3	11360.00000
